1.000000000000000000e+00,1.000000000000000000e+00
5.014876735619155923e-01,1.685476190476190368e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.009907997169144034e-01,2.528214285714285836e+02
5.020567375886524353e-01,1.220517241379310320e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.031272210376688259e-01,8.044318181818181301e+01
5.009907997169144034e-01,2.528214285714285836e+02
5.024843838727995893e-01,1.011285714285714334e+02
5.038434163701067670e-01,6.554629629629629051e+01
5.008490165558228124e-01,2.949583333333333144e+02
5.011326631742885063e-01,2.212187500000000000e+02
5.014166312508854251e-01,1.769749999999999943e+02
5.129710144927536186e-01,1.977374301675977719e+01
5.008490165558228124e-01,2.949583333333333144e+02
5.007781550650820535e-01,3.217727272727272521e+02
5.012036250354007239e-01,2.082058823529411882e+02
5.009907997169144034e-01,2.528214285714285836e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.201322556943424047e-01,1.291788321167883247e+01
5.022704697034199306e-01,1.106093750000000000e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.027698863636363980e-01,9.075641025641026260e+01
5.015587360068017864e-01,1.608863636363636260e+02
5.007781550650820535e-01,3.217727272727272521e+02
5.011326631742885063e-01,2.212187500000000000e+02
5.029127593066211599e-01,8.632926829268292579e+01
5.013456090651557950e-01,1.862894736842105203e+02
5.012036250354007239e-01,2.082058823529411882e+02
5.117102790226977227e-01,2.184876543209876587e+01
5.014876735619155923e-01,1.685476190476190368e+02
5.009907997169144034e-01,2.528214285714285836e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.019143505388542481e-01,1.310925925925925810e+02
5.063662374821172873e-01,3.976966292134831349e+01
5.011326631742885063e-01,2.212187500000000000e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.014876735619155923e-01,1.685476190476190368e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.012036250354007239e-01,2.082058823529411882e+02
5.017720442302240347e-01,1.415800000000000125e+02
5.026270945754046648e-01,9.566216216216216139e+01
5.013456090651557950e-01,1.862894736842105203e+02
5.008490165558228124e-01,2.949583333333333144e+02
5.026270945754046648e-01,9.566216216216216139e+01
5.009198981035947185e-01,2.722692307692307736e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.035566936975387486e-01,7.079000000000000625e+01
5.009907997169144034e-01,2.528214285714285836e+02
5.012746069961762085e-01,1.966388888888888857e+02
5.010617214043034950e-01,2.359666666666666686e+02
5.018431872961860440e-01,1.361346153846153868e+02
5.012036250354007239e-01,2.082058823529411882e+02
5.015587360068017864e-01,1.608863636363636260e+02
5.028413126864611504e-01,8.848749999999999716e+01
5.023417541867726266e-01,1.072575757575757507e+02
5.011326631742885063e-01,2.212187500000000000e+02
5.011326631742885063e-01,2.212187500000000000e+02
5.008490165558228124e-01,2.949583333333333144e+02
5.054262458946165992e-01,4.657236842105263008e+01
5.062213958810068970e-01,4.068390804597701305e+01
5.012746069961762085e-01,1.966388888888888857e+02
5.012036250354007239e-01,2.082058823529411882e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.014876735619155923e-01,1.685476190476190368e+02
5.015587360068017864e-01,1.608863636363636260e+02
5.026270945754046648e-01,9.566216216216216139e+01
5.009907997169144034e-01,2.528214285714285836e+02
5.023417541867726266e-01,1.072575757575757507e+02
5.009198981035947185e-01,2.722692307692307736e+02
5.007073136228603616e-01,3.539499999999999886e+02
5.017720442302240347e-01,1.415800000000000125e+02
5.008490165558228124e-01,2.949583333333333144e+02
5.023417541867726266e-01,1.072575757575757507e+02
5.018431872961860440e-01,1.361346153846153868e+02
5.015587360068017864e-01,1.608863636363636260e+02
5.014876735619155923e-01,1.685476190476190368e+02
5.032702971704819950e-01,7.694565217391304657e+01
5.007781550650820535e-01,3.217727272727272521e+02
5.019855339668132244e-01,1.264107142857142918e+02
5.009907997169144034e-01,2.528214285714285836e+02
5.009907997169144034e-01,2.528214285714285836e+02
