1.000000000000000000e+00,1.000000000000000000e+00
5.007276961141027272e-01,3.440500000000000114e+02
5.242267255828126915e-01,1.081918238993710624e+01
5.020429009193053682e-01,1.228750000000000000e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.013844360244826825e-01,1.810789473684210407e+02
5.066264173170372809e-01,3.822777777777777430e+01
5.010923390620448670e-01,2.293666666666666742e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.016037323224959987e-01,1.563863636363636260e+02
5.020429009193053682e-01,1.228750000000000000e+02
5.019696527575138179e-01,1.274259259259259238e+02
5.013113798630336460e-01,1.911388888888888857e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.016037323224959987e-01,1.563863636363636260e+02
5.013844360244826825e-01,1.810789473684210407e+02
5.016768737241178444e-01,1.495869565217391255e+02
5.016768737241178444e-01,1.495869565217391255e+02
5.027765599883091685e-01,9.053947368421052033e+01
5.028500438468284095e-01,8.821794871794871540e+01
5.008005822416302655e-01,3.127727272727272521e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.020429009193053682e-01,1.228750000000000000e+02
5.048422597212032237e-01,5.212878787878787534e+01
5.011653313911142993e-01,2.150312500000000000e+02
5.034386889083991568e-01,7.320212765957447232e+01
5.011653313911142993e-01,2.150312500000000000e+02
5.029970760233918314e-01,8.391463414634147000e+01
5.008005822416302655e-01,3.127727272727272521e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.022627737226277311e-01,1.109838709677419359e+02
5.020429009193053682e-01,1.228750000000000000e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.107630641330166421e-01,2.372758620689655018e+01
5.117507065298230184e-01,2.177531645569620267e+01
5.010923390620448670e-01,2.293666666666666742e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.055841293166789541e-01,4.526973684210526017e+01
5.010193679918450993e-01,2.457500000000000000e+02
5.016768737241178444e-01,1.495869565217391255e+02
5.024094626168223998e-01,1.042575757575757507e+02
5.035860655737705027e-01,7.021428571428570820e+01
5.011653313911142993e-01,2.150312500000000000e+02
5.027765599883091685e-01,9.053947368421052033e+01
5.011653313911142993e-01,2.150312500000000000e+02
5.014575134819997393e-01,1.720250000000000057e+02
5.075232335152677354e-01,3.373039215686274161e+01
5.016037323224959987e-01,1.563863636363636260e+02
5.027765599883091685e-01,9.053947368421052033e+01
5.035860655737705027e-01,7.021428571428570820e+01
5.016037323224959987e-01,1.563863636363636260e+02
5.011653313911142993e-01,2.150312500000000000e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.014575134819997393e-01,1.720250000000000057e+02
5.023361074609431487e-01,1.075156250000000000e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.013113798630336460e-01,1.911388888888888857e+02
5.016768737241178444e-01,1.495869565217391255e+02
5.016037323224959987e-01,1.563863636363636260e+02
5.038810779144697882e-01,6.491509433962264097e+01
5.081228769753359797e-01,3.127727272727272734e+01
5.009464181712288688e-01,2.646538461538461320e+02
5.092510361160449417e-01,2.752400000000000091e+01
5.010193679918450993e-01,2.457500000000000000e+02
5.029235491887150689e-01,8.601250000000000284e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.022627737226277311e-01,1.109838709677419359e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.013844360244826825e-01,1.810789473684210407e+02
5.013113798630336460e-01,1.911388888888888857e+02
5.021894613924974271e-01,1.146833333333333371e+02
5.041764361078546752e-01,6.035964912280702066e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.030706243602866001e-01,8.191666666666667140e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.006548311990687283e-01,3.822777777777777715e+02
5.011653313911142993e-01,2.150312500000000000e+02
5.011653313911142993e-01,2.150312500000000000e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.019696527575138179e-01,1.274259259259259238e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.064772559988223177e-01,3.909659090909090651e+01
5.012383449883449638e-01,2.023823529411764639e+02
5.049904594158226567e-01,5.059558823529411598e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.016037323224959987e-01,1.563863636363636260e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.060302985733196035e-01,4.195731707317073500e+01
5.176019256807582458e-01,1.470299145299145316e+01
5.010923390620448670e-01,2.293666666666666742e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.055098442550690629e-01,4.587333333333333485e+01
5.046201232032854200e-01,5.461111111111111427e+01
5.034386889083991568e-01,7.320212765957447232e+01
5.008005822416302655e-01,3.127727272727272521e+02
5.013113798630336460e-01,1.911388888888888857e+02
5.018964259664479011e-01,1.323269230769230660e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.017500364590928852e-01,1.433541666666666572e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.022627737226277311e-01,1.109838709677419359e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.018232205367560983e-01,1.376200000000000045e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.064027082720047312e-01,3.954597701149425149e+01
5.014575134819997393e-01,1.720250000000000057e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.010193679918450993e-01,2.457500000000000000e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.050645918966529813e-01,4.986231884057971087e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.012383449883449638e-01,2.023823529411764639e+02
5.013844360244826825e-01,1.810789473684210407e+02
5.008734895909157103e-01,2.867083333333333144e+02
5.013844360244826825e-01,1.810789473684210407e+02
5.090250036987720161e-01,2.820081967213114638e+01
5.014575134819997393e-01,1.720250000000000057e+02
5.009464181712288688e-01,2.646538461538461320e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.014575134819997393e-01,1.720250000000000057e+02
5.010923390620448670e-01,2.293666666666666742e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.008005822416302655e-01,3.127727272727272521e+02
5.041025641025641546e-01,6.143750000000000000e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.021161704611791787e-01,1.186379310344827616e+02
5.017500364590928852e-01,1.433541666666666572e+02
5.275222324440356214e-01,9.583565459610028370e+00
5.044721407624633835e-01,5.640163934426229275e+01
5.016768737241178444e-01,1.495869565217391255e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.097792265520817434e-01,2.606439393939393767e+01
5.012383449883449638e-01,2.023823529411764639e+02
5.026296566837107349e-01,9.556944444444444287e+01
5.120553653817532247e-01,2.123765432098765515e+01
5.012383449883449638e-01,2.023823529411764639e+02
5.159718056388722385e-01,1.615258215962441213e+01
5.024828391996495336e-01,1.011911764705882320e+02
5.007276961141027272e-01,3.440500000000000114e+02
5.024094626168223998e-01,1.042575757575757507e+02
5.016037323224959987e-01,1.563863636363636260e+02
5.038810779144697882e-01,6.491509433962264097e+01
5.115985130111524448e-01,2.205448717948717885e+01
5.013844360244826825e-01,1.810789473684210407e+02
5.059558823529411997e-01,4.247530864197531031e+01
5.078228782287822485e-01,3.245754716981132049e+01
5.008734895909157103e-01,2.867083333333333144e+02
5.064772559988223177e-01,3.909659090909090651e+01
5.016768737241178444e-01,1.495869565217391255e+02
5.014575134819997393e-01,1.720250000000000057e+02
5.042503297669647111e-01,5.931896551724138078e+01
5.015306122448979220e-01,1.638333333333333428e+02
